Age;Gender;Education Level;Job Title;Years of Experience;Salary;Country;Race
34.0;Male;PhD;Director of Marketing;12.0;170000.0;UK;Asian
28.0;Female;PhD;Director of Marketing;6.0;105000.0;USA;White
34.0;Male;PhD;Director of Marketing;12.0;170000.0;China;White
28.0;Female;PhD;Director of Marketing;6.0;105000.0;China;Chinese
34.0;Male;PhD;Director of Marketing;12.0;170000.0;USA;White
35.0;Female;PhD;Director of Marketing;12.0;170000.0;Canada;Asian
34.0;Male;PhD;Director of Marketing;12.0;170000.0;USA;Hispanic
28.0;Female;PhD;Director of Marketing;6.0;105000.0;China;White
34.0;Male;PhD;Director of Marketing;12.0;170000.0;Canada;Asian
28.0;Female;PhD;Director of Marketing;6.0;105000.0;Australia;Australian
34.0;Male;PhD;Director of Marketing;12.0;170000.0;China;Chinese
28.0;Female;PhD;Director of Marketing;6.0;105000.0;China;Korean
34.0;Male;PhD;Director of Marketing;12.0;170000.0;UK;Mixed
28.0;Female;PhD;Director of Marketing;6.0;105000.0;USA;Asian
34.0;Male;PhD;Director of Marketing;12.0;170000.0;China;Korean
28.0;Female;PhD;Director of Marketing;6.0;105000.0;Australia;Asian
34.0;Male;PhD;Director of Marketing;12.0;170000.0;Canada;Asian
28.0;Female;PhD;Director of Marketing;6.0;105000.0;Canada;Asian
34.0;Male;PhD;Director of Marketing;12.0;170000.0;USA;Asian
28.0;Female;PhD;Director of Marketing;6.0;105000.0;Australia;Asian
34.0;Male;PhD;Director of Marketing;12.0;170000.0;Canada;Black
28.0;Female;PhD;Director of Marketing;6.0;105000.0;USA;Hispanic
34.0;Male;PhD;Director of Marketing;12.0;170000.0;Australia;Asian
42.0;Male;Master;Director of Marketing;13.0;130000.0;Canada;Asian
38.0;Male;Master;Director of Marketing;9.0;95000.0;Australia;Asian
39.0;Female;Master;Director of Marketing;10.0;100000.0;UK;White
48.0;Male;Master;Director of Marketing;18.0;180000.0;China;Korean
42.0;Female;Master;Director of Marketing;13.0;130000.0;UK;Welsh
38.0;Male;Master;Director of Marketing;9.0;95000.0;Australia;Australian
41.0;Male;Master;Director of Marketing;12.0;120000.0;Canada;Black
38.0;Male;Master;Director of Marketing;9.0;95000.0;Canada;Asian
45.0;Male;Master;Director of Marketing;14.0;140000.0;China;Chinese
48.0;Female;PhD;Director of Marketing;19.0;190000.0;China;White
32.0;Female;Bachelor;Director of Marketing;8.0;80000.0;Australia;Australian
32.0;Female;Bachelor;Director of Marketing;8.0;80000.0;UK;Asian
32.0;Female;Bachelor;Director of Marketing;8.0;80000.0;Canada;Asian
32.0;Female;Bachelor;Director of Marketing;8.0;80000.0;UK;Mixed
32.0;Female;Bachelor;Director of Marketing;8.0;80000.0;USA;Hispanic
32.0;Female;Bachelor;Director of Marketing;8.0;80000.0;USA;Hispanic
45.0;Female;Master;Director of Marketing;16.0;160000.0;USA;African American
41.0;Female;Master;Director of Marketing;12.0;120000.0;China;Korean
45.0;Male;Master;Director of Marketing;15.0;150000.0;USA;Hispanic
48.0;Female;PhD;Director of Marketing;19.0;190000.0;Canada;Asian
32.0;Female;Bachelor;Director of Marketing;8.0;80000.0;UK;Mixed
32.0;Female;Bachelor;Director of Marketing;8.0;80000.0;China;Chinese
32.0;Female;Bachelor;Director of Marketing;8.0;80000.0;Canada;White
32.0;Female;Bachelor;Director of Marketing;8.0;80000.0;Canada;Asian
32.0;Female;Bachelor;Director of Marketing;8.0;80000.0;Australia;Australian
32.0;Female;Bachelor;Director of Marketing;8.0;80000.0;Australia;White
46.0;Female;Master;Director of Marketing;17.0;170000.0;USA;Hispanic
42.0;Female;Master;Director of Marketing;13.0;130000.0;UK;Asian
46.0;Male;Master;Director of Marketing;16.0;160000.0;Australia;Asian
49.0;Female;PhD;Director of Marketing;20.0;200000.0;Australia;Asian
33.0;Female;Bachelor;Director of Marketing;8.0;80000.0;Australia;Australian
46.0;Male;Master;Director of Marketing;16.0;160000.0;UK;Mixed
49.0;Female;PhD;Director of Marketing;20.0;200000.0;Canada;Black
33.0;Female;Bachelor;Director of Marketing;8.0;80000.0;Canada;Black
46.0;Male;Master;Director of Marketing;16.0;160000.0;Canada;White
49.0;Female;PhD;Director of Marketing;20.0;200000.0;Australia;Asian
33.0;Female;Bachelor;Director of Marketing;8.0;80000.0;USA;African American
46.0;Male;Master;Director of Marketing;16.0;160000.0;China;Chinese
49.0;Female;PhD;Director of Marketing;20.0;200000.0;UK;Mixed
50.0;Female;PhD;Director of Sales and Marketing;22.0;180000.0;China;Korean
25.0;Male;Bachelor;Front end Developer;1.0;60000.0;China;Korean
30.0;Female;Bachelor;Front end Developer;2.0;75000.0;USA;Asian
26.0;Male;Bachelor;Front end Developer;2.0;70000.0;Canada;White
33.0;Female;Bachelor;Front end Developer;5.0;105000.0;UK;Welsh
24.0;Male;Bachelor;Front end Developer;1.0;60000.0;USA;Asian
29.0;Male;Bachelor;Front end Developer;3.0;80000.0;UK;Mixed
26.0;Male;Bachelor;Front end Developer;2.0;70000.0;China;Korean
23.0;Male;Bachelor;Front end Developer;1.0;55000.0;Australia;White
23.0;Male;Bachelor;Front end Developer;1.0;55000.0;China;Korean
27.0;Male;Bachelor;Front end Developer;3.0;80000.0;UK;Mixed
28.0;Male;Bachelor;Front end Developer;2.0;70000.0;Australia;White
27.0;Male;Bachelor;Front end Developer;3.0;80000.0;Australia;Australian
23.0;Female;Bachelor;Front end Developer;1.0;55000.0;USA;African American
28.0;Female;Bachelor;Front end Developer;2.0;70000.0;UK;Mixed
24.0;Male;Bachelor;Front end Developer;1.0;60000.0;Australia;White
28.0;Female;Bachelor;Front end Developer;3.0;80000.0;Australia;Asian
26.0;Male;Bachelor;Front end Developer;2.0;70000.0;Canada;White
27.0;Male;Bachelor;Front end Developer;2.0;70000.0;USA;African American
25.0;Male;Bachelor;Front end Developer;1.0;60000.0;Canada;Asian
24.0;Male;Bachelor;Front end Developer;1.0;60000.0;USA;Asian
28.0;Male;Bachelor;Front end Developer;2.0;70000.0;USA;White
27.0;Male;Bachelor;Front end Developer;3.0;80000.0;Canada;Black
27.0;Male;Bachelor;Front end Developer;2.0;70000.0;Australia;Australian
24.0;Female;Bachelor;Front end Developer;1.0;55000.0;USA;White
28.0;Female;Bachelor;Front end Developer;3.0;80000.0;UK;Welsh
29.0;Female;Bachelor;Front end Developer;3.0;85000.0;UK;White
29.0;Male;Bachelor;Front end Developer;3.0;80000.0;USA;Asian
23.0;Female;Bachelor;Front end Developer;1.0;55000.0;Australia;Australian
27.0;Male;Bachelor;Front end Developer;3.0;80000.0;Australia;Australian
27.0;Male;Bachelor;Front end Developer;2.0;70000.0;Australia;White
25.0;Male;Bachelor;Front end Developer;1.0;55000.0;USA;White
24.0;Male;Bachelor;Front end Developer;1.0;60000.0;USA;Hispanic
28.0;Male;Bachelor;Front end Developer;2.0;70000.0;China;Korean
27.0;Male;Bachelor;Front end Developer;3.0;80000.0;Canada;White
27.0;Male;Bachelor;Front end Developer;2.0;70000.0;UK;Welsh
24.0;Female;Bachelor;Front end Developer;1.0;55000.0;UK;Welsh
28.0;Female;Bachelor;Front end Developer;3.0;80000.0;Australia;White
27.0;Male;Bachelor;Front end Developer;2.0;70000.0;USA;African American
28.0;Male;Bachelor;Front end Developer;2.0;70000.0;UK;White
27.0;Male;Bachelor;Front end Developer;3.0;80000.0;UK;Mixed
28.0;Male;Bachelor;Front end Developer;2.0;70000.0;UK;Mixed
27.0;Male;Bachelor;Front end Developer;3.0;80000.0;Canada;White
28.0;Male;Bachelor;Front end Developer;2.0;70000.0;China;White
27.0;Male;Bachelor;Front end Developer;3.0;80000.0;Canada;White
27.0;Male;Bachelor;Front end Developer;2.0;70000.0;Canada;Black
28.0;Male;Bachelor;Front end Developer;2.0;70000.0;UK;Mixed
34.0;Male;Bachelor;Front end Developer;5.0;95000.0;Canada;White
23.0;Male;Bachelor;Front end Developer;1.0;55000.0;USA;African American
28.0;Female;Bachelor;Front end Developer;3.0;80000.0;Canada;Black
27.0;Male;Bachelor;Front end Developer;2.0;70000.0;USA;African American
28.0;Male;Bachelor;Front end Developer;2.0;70000.0;UK;Mixed
27.0;Male;Bachelor;Front end Developer;3.0;80000.0;Canada;Asian
24.0;Male;Bachelor;Front end Developer;1.0;55000.0;Canada;White
27.0;Male;Bachelor;Front end Developer;3.0;80000.0;USA;White
24.0;Female;Bachelor;Front end Developer;1.0;55000.0;UK;Welsh
28.0;Female;Bachelor;Front end Developer;3.0;80000.0;USA;African American
27.0;Male;Bachelor;Front end Developer;2.0;70000.0;Australia;Australian
28.0;Male;Bachelor;Front end Developer;2.0;70000.0;USA;African American
27.0;Male;Bachelor;Front end Developer;3.0;80000.0;Canada;Black
28.0;Male;Bachelor;Front end Developer;2.0;70000.0;USA;Hispanic
27.0;Male;Bachelor;Front end Developer;3.0;80000.0;Australia;White
27.0;Male;Bachelor;Front end Developer;2.0;70000.0;Canada;Asian
24.0;Male;Bachelor;Front end Developer;1.0;55000.0;UK;Welsh
27.0;Male;Bachelor;Front end Developer;3.0;80000.0;China;Chinese
27.0;Male;Bachelor;Front end Developer;2.0;70000.0;Australia;Australian
28.0;Male;Bachelor;Front end Developer;2.0;70000.0;Canada;Black
27.0;Male;Bachelor;Front end Developer;3.0;80000.0;USA;African American
28.0;Male;Bachelor;Front end Developer;2.0;70000.0;Canada;Black
27.0;Male;Bachelor;Front end Developer;3.0;80000.0;UK;Welsh
36.0;Male;Bachelor;Front end Developer;7.0;120000.0;UK;Asian
26.0;Female;Master;Front end Developer;1.0;55000.0;Canada;Asian
32.0;Male;Bachelor;Front end Developer;6.0;110000.0;Canada;Black
25.0;Female;Bachelor;Front end Developer;1.0;55000.0;Australia;White
33.0;Male;Bachelor;Front end Developer;6.0;110000.0;Australia;Asian
26.0;Female;Master;Front end Developer;1.0;55000.0;UK;Mixed
32.0;Male;Bachelor;Front end Developer;6.0;110000.0;USA;Hispanic
25.0;Female;Bachelor;Front end Developer;1.0;55000.0;UK;Asian
33.0;Male;Bachelor;Front end Developer;6.0;110000.0;USA;African American
26.0;Female;Master;Front end Developer;1.0;55000.0;Australia;Australian
32.0;Male;Bachelor;Front end Developer;6.0;110000.0;Australia;Australian
25.0;Female;Bachelor;Front end Developer;1.0;55000.0;USA;White
33.0;Male;Bachelor;Front end Developer;6.0;110000.0;Australia;Australian
26.0;Female;Master;Front end Developer;1.0;55000.0;USA;Asian
32.0;Male;Bachelor;Front end Developer;6.0;110000.0;USA;White
25.0;Female;Bachelor;Front end Developer;1.0;55000.0;UK;White
33.0;Male;Bachelor;Front end Developer;6.0;110000.0;USA;Asian
26.0;Female;Master;Front end Developer;1.0;55000.0;UK;Mixed
32.0;Male;Bachelor;Front end Developer;6.0;110000.0;USA;Asian
25.0;Female;Bachelor;Front end Developer;1.0;55000.0;Canada;Asian
33.0;Male;Bachelor;Front end Developer;6.0;110000.0;Canada;Asian
26.0;Female;Master;Front end Developer;1.0;55000.0;Australia;Australian
32.0;Male;Bachelor;Front end Developer;6.0;110000.0;Canada;Black
25.0;Female;Bachelor;Front end Developer;1.0;55000.0;Australia;White
33.0;Male;Bachelor;Front end Developer;6.0;110000.0;Australia;Asian
31.0;Male;Bachelor;Front end Developer;6.0;115000.0;Australia;Australian
29.0;Male;Bachelor;Front end Developer;5.0;105000.0;China;White
30.0;Female;Master;Front end Developer;4.0;90000.0;China;Chinese
28.0;Female;Bachelor;Front end Developer;2.0;65000.0;USA;African American
25.0;Female;Bachelor;Front end Developer;1.0;55000.0;Canada;Black
28.0;Female;Bachelor;Front end Developer;2.0;65000.0;Canada;White
25.0;Female;Bachelor;Front end Developer;1.0;55000.0;Australia;Asian
28.0;Female;Bachelor;Front end Developer;2.0;65000.0;UK;Welsh
25.0;Female;Bachelor;Front end Developer;1.0;55000.0;UK;Asian
28.0;Female;Bachelor;Front end Developer;2.0;65000.0;Canada;Black
25.0;Female;Bachelor;Front end Developer;1.0;55000.0;UK;Mixed
28.0;Female;Bachelor;Front end Developer;2.0;65000.0;China;White
25.0;Female;Bachelor;Front end Developer;1.0;55000.0;USA;Asian
28.0;Female;Bachelor;Front end Developer;2.0;65000.0;Australia;Asian
25.0;Female;Bachelor;Front end Developer;1.0;55000.0;Australia;White
28.0;Female;Bachelor;Front end Developer;2.0;65000.0;Australia;Australian
25.0;Female;Bachelor;Front end Developer;1.0;55000.0;USA;African American
28.0;Female;Bachelor;Front end Developer;2.0;65000.0;Canada;Asian
25.0;Female;Bachelor;Front end Developer;1.0;55000.0;China;Korean
28.0;Female;Bachelor;Front end Developer;2.0;65000.0;USA;African American
25.0;Female;Bachelor;Front end Developer;1.0;55000.0;Australia;Australian
28.0;Female;Bachelor;Front end Developer;2.0;65000.0;Australia;Australian
25.0;Female;Bachelor;Front end Developer;1.0;550.0;UK;Mixed
29.0;Male;Bachelor;Front end Developer;4.0;90000.0;Australia;White
28.0;Male;Bachelor;Front end Developer;2.0;65000.0;UK;Asian
31.0;Female;Master;Front end Developer;5.0;105000.0;UK;Welsh
29.0;Female;Bachelor;Front end Developer;4.0;90000.0;Australia;Asian
27.0;Male;Bachelor;Front end Developer;2.0;65000.0;Australia;Australian
30.0;Female;Master;Front end Developer;5.0;105000.0;UK;White
29.0;Female;Bachelor;Front end Developer;4.0;90000.0;USA;White
27.0;Male;Bachelor;Front end Developer;2.0;65000.0;USA;White
30.0;Female;Master;Front end Developer;5.0;105000.0;UK;Asian
29.0;Female;Bachelor;Front end Developer;4.0;90000.0;Canada;Black
27.0;Male;Bachelor;Front end Developer;2.0;65000.0;USA;White
30.0;Female;Master;Front end Developer;5.0;105000.0;Canada;White
29.0;Female;Bachelor;Front end Developer;4.0;90000.0;UK;White
27.0;Male;Bachelor;Front end Developer;2.0;65000.0;China;White
30.0;Female;Master;Front end Developer;5.0;105000.0;UK;Asian
29.0;Female;Bachelor;Front end Developer;4.0;90000.0;UK;Asian
27.0;Male;Bachelor;Front end Developer;2.0;65000.0;UK;Mixed
30.0;Female;Master;Front end Developer;5.0;105000.0;Canada;White
29.0;Female;Bachelor;Front end Developer;4.0;90000.0;UK;Asian
27.0;Male;Bachelor;Front end Developer;2.0;65000.0;Australia;Asian
30.0;Female;Master;Front end Developer;5.0;105000.0;Australia;Asian
29.0;Female;Bachelor;Front end Developer;4.0;90000.0;China;Korean
31.0;Female;Bachelor;Front end Developer;6.0;110000.0;China;Chinese
27.0;Male;Bachelor;Front end Developer;2.0;65000.0;USA;Hispanic
30.0;Female;Master;Front end Developer;5.0;105000.0;Canada;White
29.0;Female;Bachelor;Front end Developer;4.0;90000.0;USA;Asian
27.0;Male;Bachelor;Front end Developer;2.0;65000.0;China;White
30.0;Female;Master;Front end Developer;5.0;105000.0;UK;White
29.0;Female;Bachelor;Front end Developer;4.0;90000.0;China;White
27.0;Male;Bachelor;Front end Developer;2.0;65000.0;China;White
30.0;Female;Master;Front end Developer;5.0;105000.0;USA;African American
29.0;Female;Bachelor;Front end Developer;4.0;90000.0;USA;White
27.0;Male;Bachelor;Front end Developer;2.0;65000.0;Canada;Asian
30.0;Female;Master;Front end Developer;5.0;105000.0;China;White
29.0;Female;Bachelor;Front end Developer;4.0;90000.0;Canada;White
27.0;Male;Bachelor;Front end Developer;2.0;65000.0;USA;African American
30.0;Female;Master;Front end Developer;5.0;105000.0;China;Chinese
29.0;Female;Bachelor;Front end Developer;4.0;90000.0;UK;White
27.0;Male;Bachelor;Front end Developer;2.0;65000.0;Canada;Black
30.0;Female;Master;Front end Developer;5.0;105000.0;China;White
29.0;Female;Bachelor;Front end Developer;4.0;90000.0;China;Chinese
27.0;Male;Bachelor;Front end Developer;2.0;65000.0;China;White
30.0;Female;Master;Front end Developer;5.0;105000.0;Australia;Australian
29.0;Female;Bachelor;Front end Developer;4.0;90000.0;Australia;White
28.0;Female;Bachelor;Front end Developer;2.0;55000.0;UK;Mixed
34.0;Male;Master;Front end Developer;9.0;150000.0;China;White
31.0;Female;Bachelor;Front end Developer;6.0;110000.0;USA;Asian
27.0;Male;Bachelor;Front end Developer;2.0;65000.0;Australia;Australian
30.0;Female;Master;Front end Developer;5.0;105000.0;Canada;Asian
29.0;Female;Bachelor;Front end Developer;4.0;90000.0;China;Korean
27.0;Male;Bachelor;Front end Developer;2.0;65000.0;China;Chinese
30.0;Female;Master;Front end Developer;5.0;105000.0;Canada;Asian
29.0;Female;Bachelor;Front end Developer;4.0;90000.0;USA;Hispanic
27.0;Male;Bachelor;Front end Developer;2.0;65000.0;Australia;White
30.0;Male;Master;Front end Developer;5.0;105000.0;China;White
27.0;Male;Bachelor;Front end Developer;2.0;65000.0;China;White
34.0;Male;Master;Front end Developer;9.0;150000.0;USA;Hispanic
31.0;Female;Bachelor;Front end Developer;6.0;110000.0;China;Chinese
27.0;Male;Bachelor;Front end Developer;2.0;65000.0;UK;Asian
30.0;Female;Master;Front end Developer;5.0;105000.0;UK;Welsh
29.0;Female;Bachelor;Front end Developer;4.0;90000.0;China;Korean
27.0;Male;Bachelor;Front end Developer;2.0;65000.0;UK;White
30.0;Female;Master;Front end Developer;5.0;105000.0;Canada;Asian
29.0;Female;Bachelor;Front end Developer;4.0;90000.0;Canada;White
27.0;Male;Bachelor;Front end Developer;2.0;65000.0;USA;African American
22.0;Male;Bachelor;Front End Developer;1.0;50000.0;Australia;White
29.0;Male;Bachelor;Front End Developer;4.0;80000.0;China;White
29.0;Male;Bachelor;Front End Developer;4.0;80000.0;Canada;White
29.0;Male;Bachelor;Front End Developer;4.0;80000.0;Australia;White
29.0;Male;Bachelor;Front End Developer;4.0;80000.0;UK;Welsh
29.0;Male;Bachelor;Front End Developer;4.0;80000.0;USA;Asian
29.0;Male;Bachelor;Front End Developer;4.0;80000.0;Canada;Black
29.0;Male;Bachelor;Front End Developer;4.0;80000.0;UK;Welsh
27.0;Female;Master;Front end Developer;5.0;78354.0;China;Korean
41.0;Male;Master;Front end Developer;13.0;127346.0;Australia;Asian
28.0;Male;Master;Front end Developer;5.0;76742.0;Australia;Australian
36.0;Male;Master;Front end Developer;8.0;106492.0;Australia;Asian
24.0;Female;Bachelor;Front end Developer;1.0;51265.0;USA;Asian
30.0;Male;Master;Front end Developer;8.0;107895.0;USA;White
48.0;Male;Bachelor;Front end Developer;23.0;173851.0;Australia;Australian
23.0;Other;High School;Front end Developer;2.0;62852.0;China;White
27.0;Female;Master;Front end Developer;5.0;78354.0;China;White
41.0;Male;Master;Front end Developer;13.0;127346.0;USA;Asian
28.0;Male;Master;Front end Developer;5.0;76742.0;USA;Asian
36.0;Male;Master;Front end Developer;8.0;106492.0;China;Chinese
24.0;Female;Bachelor;Front end Developer;1.0;51265.0;UK;Mixed
30.0;Male;Master;Front end Developer;8.0;107895.0;Canada;White
48.0;Male;Bachelor;Front end Developer;23.0;173851.0;China;Korean
23.0;Other;High School;Front end Developer;2.0;62852.0;China;Chinese
36.0;Male;Bachelor;Front end Developer;14.0;139095.0;UK;Asian
26.0;Male;Master;Front end Developer;4.0;75656.0;China;Chinese
33.0;Female;Master;Front end Developer;10.0;119419.0;China;Chinese
35.0;Male;Bachelor;Front end Developer;10.0;128712.0;Australia;Asian
26.0;Female;Master;Front end Developer;3.0;72649.0;Australia;White
38.0;Male;Bachelor;Front end Developer;11.0;136285.0;Canada;White
30.0;Male;Master;Front end Developer;6.0;99363.0;Australia;Asian
23.0;Male;High School;Front end Developer;1.0;47898.0;USA;African American
49.0;Male;Master;Front end Developer;24.0;174726.0;UK;Asian
27.0;Female;Master;Front end Developer;4.0;75969.0;Australia;White
31.0;Male;Bachelor;Front end Developer;7.0;103282.0;USA;White
35.0;Male;Bachelor;Front end Developer;9.0;125091.0;Canada;White
26.0;Female;Master;Front end Developer;4.0;76898.0;UK;White
25.0;Male;Bachelor;Front End Developer;2.0;50000.0;USA;White
29.0;Male;Bachelor;Front End Developer;4.0;80000.0;China;Chinese
29.0;Male;Bachelor;Front End Developer;4.0;80000.0;China;White
29.0;Male;Bachelor;Front End Developer;4.0;80000.0;China;White
29.0;Male;Bachelor;Front End Developer;4.0;80000.0;UK;Welsh
29.0;Male;Bachelor;Front End Developer;4.0;80000.0;China;White
29.0;Male;Bachelor;Front End Developer;4.0;80000.0;USA;Hispanic
36.0;Male;Bachelor;Front end Developer;12.0;137878.0;Australia;Asian
26.0;Male;Master;Front end Developer;3.0;73640.0;USA;Asian
33.0;Female;Master;Front end Developer;9.0;119918.0;USA;Asian
35.0;Male;Bachelor;Front end Developer;10.0;128999.0;China;Korean
26.0;Female;Master;Front end Developer;3.0;73218.0;Canada;White
38.0;Male;Bachelor;Front end Developer;11.0;136662.0;Australia;Australian
26.0;Female;Master;Front end Developer;2.0;65840.0;UK;Asian
38.0;Male;Bachelor;Front end Developer;11.0;136062.0;USA;White
26.0;Female;Master;Front end Developer;2.0;65840.0;Canada;Black
38.0;Male;Bachelor;Front end Developer;11.0;136062.0;USA;Hispanic
36.0;Male;Bachelor;Front end Developer;12.0;137878.0;China;Chinese
26.0;Male;Master;Front end Developer;3.0;73640.0;Canada;White
33.0;Female;Master;Front end Developer;9.0;119918.0;Australia;White
35.0;Male;Bachelor;Front end Developer;10.0;128999.0;Canada;Black
